"studyName","studyYear","studyLoc","germplasmName","peaName","pea_type","observationLevel","observationUnitName","plotNumber","blockNumber","oat_yield","pea_yield","oat_fraction","location","management"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-5238",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_4",4,"1",402.96,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","RUSHMORE","delta field pea","field","plot","SpringOatPeaIntercrop_2024_IL_40",40,"1",339,31.100954435194,0.915966294973065,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","MN18038X_008","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_IL_41",41,"1",323.36,34.485239653331,0.903630855375527,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","MN18038X_008",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_42",42,"1",363.16,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","MN18015X_004",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_43",43,"1",387.33,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","MN18015X_004","Maxum","forage","plot","SpringOatPeaIntercrop_2024_IL_44",44,"1",357.48,86.9729965086962,0.804314523263666,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","BUCKSKIN","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_IL_45",45,"1",389.46,45.123802908493,0.896167775682164,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","BUCKSKIN",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_46",46,"1",422.86,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","NEWBURG","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_IL_47",47,"1",380.93,65.789877921098,0.852726773146374,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","NEWBURG",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_48",48,"1",290.67,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","NATTY",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_49",49,"1",344.68,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD181245","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_5",5,"1",446.31,44.0270438100227,0.910210651294213,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","NATTY","delta field pea","field","plot","SpringOatPeaIntercrop_2024_IL_50",50,"1",397.28,66.2442495476072,0.857085687291958,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","A25","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_IL_51",51,"2",289.25,125.625920736214,0.697196403895204,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","A25",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_52",52,"2",277.88,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD180580","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_IL_53",53,"2",347.53,44.967123037283,0.885433241677515,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD180580",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_54",54,"2",410.07,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-7339","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_IL_55",55,"2",420.02,87.0200004700592,0.828376458682972,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-7339",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_56",56,"2",492.51,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-1704",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_57",57,"2",397.28,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-1704","delta field pea","field","plot","SpringOatPeaIntercrop_2024_IL_58",58,"2",433.52,60.6507781454085,0.877267574636795,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","OGLE",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_59",59,"2",327.63,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD181245",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_6",6,"1",416.46,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","OGLE","ND Victory","field","plot","SpringOatPeaIntercrop_2024_IL_60",60,"2",343.26,54.5245951810958,0.86292934457084,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","GOLIATH","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_61",61,"2",312.7,34.0152000397008,0.901892965650753,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","GOLIATH",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_62",62,"2",331.89,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD181245","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_63",63,"2",348.95,50.6389343750866,0.873272430693607,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD181245",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_64",64,"2",377.38,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","MN18015X_004",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_65",65,"2",404.38,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","MN18015X_004","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_66",66,"2",419.31,32.1663775594223,0.928752911208098,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","A10","ND Victory","field","plot","SpringOatPeaIntercrop_2024_IL_67",67,"2",357.48,118.637998480246,0.75082227754688,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","A10",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_68",68,"2",395.85,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SPURS",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_69",69,"2",367.43,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WI_X10680-3","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_7",7,"1",434.94,15.8873389406986,0.964759592934118,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SPURS","Maxum","forage","plot","SpringOatPeaIntercrop_2024_IL_70",70,"2",375.95,122.915358964281,0.753610154011352,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WI_X10680-3","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_IL_71",71,"2",424.28,82.1472564754267,0.837790609756778,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WI_X10680-3",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_72",72,"2",415.04,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD191467","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_IL_73",73,"2",442.76,72.589784331614,0.859144630426576,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD191467",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_74",74,"2",456.26,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","NEWBURG","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_IL_75",75,"2",422.86,77.3841883906414,0.845307171604337,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","NEWBURG",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_76",76,"2",376.67,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ND161488",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_77",77,"2",391.59,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ND161488","ND Dawn","field","plot","SpringOatPeaIntercrop_2024_IL_78",78,"2",423.57,87.0356684571802,0.829544257273597,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WARRIOR",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_79",79,"2",437.07,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WI_X10680-3",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_8",8,"1",421.44,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WARRIOR","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_IL_80",80,"2",419.31,54.4775912197328,0.885016846727699,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD181377","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_IL_81",81,"2",425.7,39.6713433903835,0.914753359969772,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD181377",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_82",82,"2",413.62,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ND170307","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_83",83,"2",398.7,16.7020742709908,0.959792992607699,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","ND170307",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_84",84,"2",368.85,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","EXCEL","ND Victory","field","plot","SpringOatPeaIntercrop_2024_IL_85",85,"2",445.6,90.3102777654701,0.831482467285331,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","EXCEL",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_86",86,"2",391.59,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","LEGGETT","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_IL_87",87,"2",316.26,36.1930502495205,0.897311002915431,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","LEGGETT",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_88",88,"2",335.45,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL15-5752",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_89",89,"2",378.09,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","OT3120","delta field pea","field","plot","SpringOatPeaIntercrop_2024_IL_9",9,"1",390.17,44.3090675782008,0.898017946353133,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL15-5752","Maxum","forage","plot","SpringOatPeaIntercrop_2024_IL_90",90,"2",293.51,93.302863305582,0.758790691425707,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-7334","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_IL_91",91,"2",406.51,40.3293988494657,0.909745203862267,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","IL17-7334",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_92",92,"2",385.9,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","HORSEPOWER","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_IL_93",93,"2",383.06,58.4102559871049,0.867691525771079,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","HORSEPOWER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_94",94,"2",406.51,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WI_X10642-3","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_IL_95",95,"2",400.83,57.4075048113606,0.874721068859274,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","WI_X10642-3",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_96",96,"2",414.33,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD190850","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_IL_97",97,"2",408.65,73.9058952497784,0.846844902368204,"IL","intercrop"
"SpringOatPeaIntercrop_2024_IL","2024","IL","SD190850",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_IL_98",98,"2",384.48,NA,NA,"IL","monoculture"
"SpringOatPeaIntercrop_2024_IL","2024","IL","GOPHER","Organic 4010","forage","plot","SpringOatPeaIntercrop_2024_IL_99",99,"2",285.7,86.9416605344541,0.766688296714437,"IL","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","A10","Frostmaster Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_101",101,"1",64.2246931387217,10.6490999573031,0.857772666283305,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","MN18015X_004","delta field pea","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_102",102,"1",121.632240078361,5.21870481398161,0.958859551117962,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","LEGGETT","AUSTRIAN FIELD PEAS","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_103",103,"1",172.222640818919,10.4338216562795,0.94287734737173,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","ND161488","NDP150231Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_104",104,"1",165.405494619836,4.49931649139425,0.973518604552942,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","A25","NDP150412G","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_105",105,"1",142.083678675608,6.96245905227316,0.953286551678483,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD181245","NDP140510Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_106",106,"1",196.262051099893,8.21286718405218,0.95983435399814,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","BAKER","delta field pea","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_107",107,"1",175.451815334273,6.07443606055061,0.966536872689898,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","IL17-7339","ND Dawn","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_108",108,"1",204.514385972466,4.8329978579809,0.976913980153221,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","GOPHER","Organic 4010","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_109",109,"1",170.428654977055,3.64179125898338,0.979078635473565,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","IL15-5752","ND Dawn","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_110",110,"1",178.680989849628,3.36551743933637,0.981512870038236,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SABER","ND Dawn","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_111",111,"1",161.458725767736,7.72849100674897,0.954319888026466,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","MN18038X_008","Organic 4010","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_112",112,"1",209.537546329684,3.48033253321565,0.983661782044804,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD190850","Icicle Winter Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_113",113,"1",135.266532476526,3.83733571574653,0.972413882046454,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","HAYDEN","Frostmaster Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_114",114,"1",110.509527858806,9.19776541123538,0.923164536094834,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD191467","DS Admiral","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_115",115,"1",136.342923981644,5.76766448159191,0.959414252351196,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD181237","ND Victory","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_116",116,"1",156.794362578891,5.27611236092125,0.967445567350373,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","NATTY","NDP150231Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_117",117,"1",181.910164364983,6.18028122522057,0.967141971481711,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","BUCKSKIN","NDP140510Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_118",118,"1",135.625329644898,13.6324984123225,0.90866476760538,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD181377","NDP150231Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_119",119,"1",213.484315181785,4.77200233935754,0.978135788262371,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD180580","Organic 4010","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_120",120,"1",197.697239773384,2.38241319799504,0.988092676278603,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SADDLE","DS Admiral","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_121",121,"1",158.947145589127,6.39197155456049,0.961340234150364,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","IL17-1253","NDP150412G","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_122",122,"1",129.884574950934,4.40244125593361,0.96721618083202,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","IL17-5238","Maxum","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_123",123,"1",116.967876889516,13.323932847522,0.89773775593099,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","REINS","ND Dawn","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_124",124,"1",134.54893813978,5.15770929535824,0.963081861958266,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","COLT","ND Victory","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_125",125,"1",118.403065563007,10.5396668209494,0.918260869565218,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","CORRAL","NDP140510Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_126",126,"2",147.106839032826,9.29464064669602,0.940571913605028,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","GOPHER","Frostmaster Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_127",127,"2",129.525777782562,4.01314632824918,0.969947741042761,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD181377","delta field pea","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_128",128,"2",172.581437987291,3.1412692091034,0.982123714918684,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","OGLE","Maxum","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_129",129,"2",122.70863158348,17.9129486310094,0.872615934171079,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","OGLE","ND Victory","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_130",130,"2",144.595258854217,9.99967708254846,0.935316916935503,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","OT3120","delta field pea","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_131",131,"2",173.65782949241,3.29913996318741,0.981356258680644,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","REINS","NDP150231Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_132",132,"2",129.166980614189,4.54775410912457,0.965989132622258,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","ND161488","DS Admiral","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_133",133,"2",170.787452145428,4.86349561729259,0.97231158909622,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","HORSEPOWER","Icicle Winter Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_134",134,"2",145.312853190963,7.01448464168721,0.95395124249205,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","WI_X10642-3","Icicle Winter Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_135",135,"2",128.090589109071,6.2430707296858,0.953525641025641,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","ND170307","Frostmaster Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_136",136,"2",195.90325393152,14.0576730568442,0.933046242181893,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","LEGGETT","NDP150231Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_137",137,"2",147.465636201199,5.92732922151778,0.961358532934132,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","IL17-5238","ND Dawn","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_138",138,"2",168.634669135191,6.68977320430987,0.961843465092245,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","HAYDEN","ND Victory","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_139",139,"2",175.093018165901,10.6042503112565,0.942894958023785,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","A11","Organic 4010","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_140",140,"2",167.917074798446,5.17923712546061,0.970078870728699,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","EXCEL","AUSTRIAN FIELD PEAS","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_141",141,"2",166.123088956582,12.4717895726367,0.930167148826744,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SD191467","ND Victory","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_142",142,"2",197.338442605011,13.4925675166572,0.936002927136427,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","DEON","DS Admiral","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_143",143,"2",219.942664212494,7.53115256414396,0.966892222274799,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","OT2130","AUSTRIAN FIELD PEAS","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_144",144,"2",186.933324722201,7.9401813360889,0.959254690405612,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","WI_X10680-3","Icicle Winter Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_145",145,"2",200.208819951993,4.59798571269676,0.97754964393017,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","MN18038X_008","Maxum","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_146",146,"2",186.933324722201,15.5717971073772,0.923104181431609,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","WI_X10710-7","NDP140510Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_147",147,"2",151.053607884927,9.37895798126361,0.941539562553116,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","ESKER","NDP150412G","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_148",148,"2",153.923985231909,5.35145976627952,0.966401225459829,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","GOLIATH","Organic 4010","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_149",149,"2",166.123088956582,5.5505921947264,0.967667774364119,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","WARRIOR","AUSTRIAN FIELD PEAS","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_150",150,"2",113.379905205788,4.71638877825976,0.960063194033025,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","CORRAL","Icicle Winter Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_151",151,"3",148.183230537945,9.87589205945987,0.93751773452131,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","IL17-1253","Frostmaster Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_152",152,"3",162.535117272854,9.57629642386862,0.944359899101503,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","IL17-1704","NDP150412G","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_153",153,"3",162.176320104482,5.27611236092125,0.968491873881788,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","A11","delta field pea","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_154",154,"3",150.336013548181,8.23618899999641,0.948060322883551,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","NEWBURG","Maxum","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_155",155,"3",157.511956915636,16.71994804617,0.904036243822076,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","HORSEPOWER","AUSTRIAN FIELD PEAS","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_156",156,"3",181.910164364983,7.76975268111184,0.959037557575356,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SABER","DS Admiral","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_157",157,"3",154.282782400281,11.1962656390716,0.932340282520788,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","OT2130","Icicle Winter Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_158",158,"3",151.771202221672,3.70278677760675,0.976183882581003,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","RUSHMORE","NDP150231Y","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_159",159,"3",180.833772859865,4.07772981855627,0.97794766815752,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","ESKER","ND Victory","field","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_160",160,"3",146.030447527708,10.4679073872749,0.933111709749527,"SD","intercrop"
"SDSU_OatPeaIntercropPilot_2023_Volga","2023","SD","SPURS","Frostmaster Peas","forage","plot","SDSU_OatPeaIntercropPilot_2023_Volga-PLOT_161",161,"3",153.206390895163,13.1248004190751,0.921092368091807,"SD","intercrop"
