studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,germplasmEntryNumber,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Biomass_Time,Biomass_1_oat_g,Biomass_2_oat_g,Biomass_3_oat_g,Biomass_4_oat_g,Grain weight - g|CO_350:0005123,oat_grain_yield,Lodging,Biomass_1_pea_g,Biomass_2_pea_g,Biomass_3_pea_g,Biomass_4_pea_g,Pea grain weight - g|COMP:0000009,pea_grain_yield,Pea plant establishment - plants/ft2|COMP:0000052,Pea plant height - cm|day 151|COMP:0000087,Pea plant height - cm|day 176|COMP:0000088,Pea plant height - cm|day 196|COMP:0000089,Pea plant height - cm|day 214|COMP:0000090,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|day 151|COMP:0000075,Plant height - cm|day 176|COMP:0000076,Plant height - cm|day 196|COMP:0000077,Plant height - cm|day 214|COMP:0000078,Biomass_1_weed_g,Biomass_2_weed_g,Biomass_3_weed_g,Biomass_4_weed_g,notes,AUSTRIAN FIELD PEAS,DS Admiral,Frostmaster Peas,Icicle Winter Peas,Maxum,ND Dawn,ND Victory,NDP140510Y,NDP150231Y,NDP150412G,Organic 4010,delta field pea,peaName,pea_type
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510806,SD180580,SD180580,NA,subplot,714048,SpringOatPeaIntercrop_2024_NY_10_subplot_2,1,1,10,1,10,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,46,26,82,96,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510806,SD180580,SD180580,NA,subplot,714049,SpringOatPeaIntercrop_2024_NY_10_subplot_3,1,1,10,1,10,test,NA,1,23.7,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,22,23,86,99,110,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201461,WI_X10710-7,"WI X10710-7,WIX10710-7,X10710-7",NA,plot,711313,SpringOatPeaIntercrop_2024_NY_11,1,1,11,2,10,test,NA,,22.3,NA,NA,397.3,311,138,3,0,NA,NA,0,0,NA,0,0,0,0,0,29.33333333,27.33333333,85.33333333,107.6666667,106,17.6,NA,NA,197.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201461,WI_X10710-7,"WI X10710-7,WIX10710-7,X10710-7",NA,subplot,714068,SpringOatPeaIntercrop_2024_NY_11_subplot_1,1,1,11,2,10,test,NA,4,NA,NA,NA,397.3,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,29,25,87,110,107,NA,NA,NA,197.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201461,WI_X10710-7,"WI X10710-7,WIX10710-7,X10710-7",NA,subplot,714069,SpringOatPeaIntercrop_2024_NY_11_subplot_2,1,1,11,2,10,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,44,32,81,104,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201461,WI_X10710-7,"WI X10710-7,WIX10710-7,X10710-7",NA,subplot,714070,SpringOatPeaIntercrop_2024_NY_11_subplot_3,1,1,11,2,10,test,NA,1,22.3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,15,25,88,109,107,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201461,WI_X10710-7,"WI X10710-7,WIX10710-7,X10710-7",NA,plot,711287,SpringOatPeaIntercrop_2024_NY_12,1,1,12,2,9,test,NA,,11,NA,NA,206.4,340,127,3,1,NA,NA,56.4,18,7,7,18.66666667,69.33333333,71.66666667,68,30,27.66666667,80.33333333,105.6666667,108.6666667,10.5,NA,NA,270.2,NA,NA,NA,NA,NA,NA,NA,NA,NDP140510Y,NA,NA,NA,NA,NDP140510Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201461,WI_X10710-7,"WI X10710-7,WIX10710-7,X10710-7",NA,subplot,713672,SpringOatPeaIntercrop_2024_NY_12_subplot_1,1,1,12,2,9,test,NA,4,NA,NA,NA,206.4,NA,NA,NA,NA,NA,NA,56.4,NA,NA,12,16,75,77,80,19,24,79,104,106,NA,NA,NA,270.2,NA,NA,NA,NA,NA,NA,NA,NA,NDP140510Y,NA,NA,NA,NA,NDP140510Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201461,WI_X10710-7,"WI X10710-7,WIX10710-7,X10710-7",NA,subplot,713674,SpringOatPeaIntercrop_2024_NY_12_subplot_2,1,1,12,2,9,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,22,64,67,55,35,30,87,107,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP140510Y,NA,NA,NA,NA,NDP140510Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201461,WI_X10710-7,"WI X10710-7,WIX10710-7,X10710-7",NA,subplot,713676,SpringOatPeaIntercrop_2024_NY_12_subplot_3,1,1,12,2,9,test,NA,1,11,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,18,69,71,69,36,29,75,106,109,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP140510Y,NA,NA,NA,NA,NDP140510Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510798,SD181237,SD181237,NA,plot,711248,SpringOatPeaIntercrop_2024_NY_13,1,1,13,2,8,test,NA,,42.3,NA,284.2,NA,97,33,2,0,NA,0,NA,1,NA,0,0,0,0,0,29.66666667,27.33333333,96,131,133.3333333,11,NA,70.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510798,SD181237,SD181237,NA,subplot,714531,SpringOatPeaIntercrop_2024_NY_13_subplot_1,1,1,13,2,8,test,NA,1,42.3,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,0,0,0,0,0,38,26,95,132,130,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510798,SD181237,SD181237,NA,subplot,714533,SpringOatPeaIntercrop_2024_NY_13_subplot_2,1,1,13,2,8,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,28,27,100,136,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510798,SD181237,SD181237,NA,subplot,714535,SpringOatPeaIntercrop_2024_NY_13_subplot_3,1,1,13,2,8,test,NA,3,NA,NA,284.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,23,29,93,125,134,NA,NA,70.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510798,SD181237,SD181237,NA,plot,711355,SpringOatPeaIntercrop_2024_NY_14,1,1,14,2,7,test,NA,,28.7,NA,329.7,NA,97,35,2,4.4,NA,123.5,NA,51,18,3.333333333,21,93.66666667,97,78,30,27.33333333,102.6666667,127.3333333,130,10.4,NA,52.5,NA,NA,NA,NA,NA,NA,Maxum,NA,NA,NA,NA,NA,NA,NA,Maxum,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510798,SD181237,SD181237,NA,subplot,714107,SpringOatPeaIntercrop_2024_NY_14_subplot_1,1,1,14,2,7,test,NA,1,28.7,NA,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,1,19,91,91,72,33,28,103,127,133,10.4,NA,NA,NA,NA,NA,NA,NA,NA,Maxum,NA,NA,NA,NA,NA,NA,NA,Maxum,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510798,SD181237,SD181237,NA,subplot,714108,SpringOatPeaIntercrop_2024_NY_14_subplot_2,1,1,14,2,7,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,23,100,97,91,21,27,105,128,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maxum,NA,NA,NA,NA,NA,NA,NA,Maxum,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510798,SD181237,SD181237,NA,subplot,714109,SpringOatPeaIntercrop_2024_NY_14_subplot_3,1,1,14,2,7,test,NA,3,NA,NA,329.7,NA,NA,NA,NA,NA,NA,123.5,NA,NA,NA,6,21,90,103,71,36,27,100,127,126,NA,NA,52.5,NA,NA,NA,NA,NA,NA,Maxum,NA,NA,NA,NA,NA,NA,NA,Maxum,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",NA,plot,711174,SpringOatPeaIntercrop_2024_NY_15,1,1,15,2,6,test,NA,,39.7,NA,203.3,NA,184,61,0,0.2,NA,11.4,NA,10,3,0,0,60.33333333,68.66666667,51.33333333,35,26.33333333,84.33333333,107.3333333,107,14.9,NA,167.2,NA,NA,NA,NA,NA,Icicle Winter Peas,NA,NA,NA,NA,NA,NA,NA,NA,Icicle Winter Peas,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",NA,subplot,713737,SpringOatPeaIntercrop_2024_NY_15_subplot_1,1,1,15,2,6,test,NA,1,39.7,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,0,0,58,68,73,35,28,90,107,107,14.9,NA,NA,NA,NA,NA,NA,NA,Icicle Winter Peas,NA,NA,NA,NA,NA,NA,NA,NA,Icicle Winter Peas,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",NA,subplot,713739,SpringOatPeaIntercrop_2024_NY_15_subplot_2,1,1,15,2,6,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,63,55,0,54,29,86,116,104,NA,NA,NA,NA,NA,NA,NA,NA,Icicle Winter Peas,NA,NA,NA,NA,NA,NA,NA,NA,Icicle Winter Peas,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",NA,subplot,713741,SpringOatPeaIntercrop_2024_NY_15_subplot_3,1,1,15,2,6,test,NA,3,NA,NA,203.3,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,0,0,60,83,81,16,22,77,99,110,NA,NA,167.2,NA,NA,NA,NA,NA,Icicle Winter Peas,NA,NA,NA,NA,NA,NA,NA,NA,Icicle Winter Peas,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",NA,plot,711236,SpringOatPeaIntercrop_2024_NY_16,1,1,16,2,5,test,NA,,33.7,NA,297.2,NA,160,55,0,0,NA,0,NA,1,NA,0,0,0,0,0,35,27.33333333,93.66666667,104.3333333,111.6666667,14.3,NA,108.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",NA,subplot,714125,SpringOatPeaIntercrop_2024_NY_16_subplot_1,1,1,16,2,5,test,NA,1,33.7,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,34,24,95,104,107,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",NA,subplot,714126,SpringOatPeaIntercrop_2024_NY_16_subplot_2,1,1,16,2,5,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,28,32,93,103,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510822,MN18015X_004,"MN-18015X-004,MN18015X-004,MN18015X004",NA,subplot,714127,SpringOatPeaIntercrop_2024_NY_16_subplot_3,1,1,16,2,5,test,NA,3,NA,NA,297.2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,43,26,93,106,116,NA,NA,108.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",NA,plot,711214,SpringOatPeaIntercrop_2024_NY_17,1,1,17,2,4,test,NA,,NA,361.2,NA,NA,86,30,6,NA,11.3,NA,39.8,16,6,6.666666667,17.33333333,67.33333333,53.66666667,79.66666667,45,26,98.33333333,100.3333333,101.6666667,NA,55.2,NA,161.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150231Y,NA,NA,NA,NDP150231Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",NA,subplot,714341,SpringOatPeaIntercrop_2024_NY_17_subplot_1,1,1,17,2,4,test,NA,2,NA,361.2,NA,NA,NA,NA,NA,NA,11.3,NA,NA,NA,NA,9,20,54,58,76,54,30,103,100,108,NA,55.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150231Y,NA,NA,NA,NDP150231Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",NA,subplot,714343,SpringOatPeaIntercrop_2024_NY_17_subplot_2,1,1,17,2,4,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,18,76,33,89,53,26,97,103,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150231Y,NA,NA,NA,NDP150231Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",NA,subplot,714345,SpringOatPeaIntercrop_2024_NY_17_subplot_3,1,1,17,2,4,test,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8,NA,NA,8,14,72,70,74,28,22,95,98,102,NA,NA,NA,161.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150231Y,NA,NA,NA,NDP150231Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",NA,plot,711185,SpringOatPeaIntercrop_2024_NY_18,1,1,18,2,3,test,NA,,NA,199.9,NA,155.8,32,11,3,NA,0,NA,0,1,NA,0,0,0,0,0,30.33333333,27,96,103.3333333,107,NA,136.9,NA,150.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",NA,subplot,713692,SpringOatPeaIntercrop_2024_NY_18_subplot_1,1,1,18,2,3,test,NA,2,NA,199.9,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,14,23,91,108,112,NA,136.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",NA,subplot,713694,SpringOatPeaIntercrop_2024_NY_18_subplot_2,1,1,18,2,3,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,41,29,103,110,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",98469,COLT,"2015,Colt,Colt (RPB 50-75),GBR005 02015,GBR011 2015,POL003 50434,RPB 5075,SD020883-29",NA,subplot,713696,SpringOatPeaIntercrop_2024_NY_18_subplot_3,1,1,18,2,3,test,NA,4,NA,NA,NA,155.8,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,36,29,94,92,96,NA,NA,NA,150.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",499633,A25,A25,NA,plot,711320,SpringOatPeaIntercrop_2024_NY_19,1,1,19,2,2,test,NA,,NA,149.6,NA,70.3,17,8,2,NA,43.4,NA,9.5,10,4,7.333333333,17.33333333,69,72.66666667,73.66666667,33.33333333,28.33333333,97,105.3333333,109,NA,144.4,NA,351.8,NA,NA,NA,NA,NA,NA,NA,NA,NDP140510Y,NA,NA,NA,NA,NDP140510Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",499633,A25,A25,NA,subplot,714175,SpringOatPeaIntercrop_2024_NY_19_subplot_1,1,1,19,2,2,test,NA,2,NA,149.6,NA,NA,NA,NA,NA,NA,43.4,NA,NA,NA,NA,14,17,71,72,76,27,33,89,110,110,NA,144.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP140510Y,NA,NA,NA,NA,NDP140510Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",499633,A25,A25,NA,subplot,714177,SpringOatPeaIntercrop_2024_NY_19_subplot_2,1,1,19,2,2,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,20,70,83,84,53,29,107,105,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP140510Y,NA,NA,NA,NA,NDP140510Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",499633,A25,A25,NA,subplot,714179,SpringOatPeaIntercrop_2024_NY_19_subplot_3,1,1,19,2,2,test,NA,4,NA,NA,NA,70.3,NA,NA,NA,NA,NA,NA,9.5,NA,NA,3,15,66,63,61,20,23,95,101,108,NA,NA,NA,351.8,NA,NA,NA,NA,NA,NA,NA,NA,NDP140510Y,NA,NA,NA,NA,NDP140510Y,field
