"","studyName","studyYear","studyLoc","germplasmName","peaName","pea_type","observationLevel","observationUnitName","plotNumber","blockNumber","Biomass_1_oat_g","Biomass_2_oat_g","Biomass_3_oat_g","Biomass_4_oat_g","oat_yield","Lodging","Biomass_1_pea_g","Biomass_2_pea_g","Biomass_3_pea_g","Biomass_4_pea_g","pea_yield","oat_fraction","location"
"92","Cornell_OatPeaIntercropPilot_2023_Ithaca",2023,"NY","SD190850","NDP150412G","field","plot","Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_93",93,4,44.2,NA,NA,94.3,177.0282187,0,24,NA,NA,15.6,127.9982363,0.580370049214256,"NY"
"93","Cornell_OatPeaIntercropPilot_2023_Ithaca",2023,"NY","SPURS","delta field pea","field","plot","Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_94",94,4,NA,48.1,86.3,NA,152.9982363,0,NA,61.3,124.1,NA,76.76366843,0.665899059636508,"NY"
"94","Cornell_OatPeaIntercropPilot_2023_Ithaca",2023,"NY","SD191467","Frostmaster Peas","forage","plot","Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_95",95,4,36.9,NA,NA,68.7,56.34920635,8,12.5,NA,NA,122.8,102.9541446,0.353722668192247,"NY"
"95","Cornell_OatPeaIntercropPilot_2023_Ithaca",2023,"NY","REINS","NDP140510Y","field","plot","Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_96",96,4,NA,55.1,82.5,NA,106.5696649,0,NA,67.8,106.2,NA,116.7107584,0.477290679249621,"NY"
"96","Cornell_OatPeaIntercropPilot_2023_Ithaca",2023,"NY","LEGGETT","delta field pea","field","plot","Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_97",97,4,40,NA,NA,171.2,146.5167549,0,19.5,NA,NA,87.1,97.5308642,0.600361337022361,"NY"
"97","Cornell_OatPeaIntercropPilot_2023_Ithaca",2023,"NY","WI_X10642-3","delta field pea","field","plot","Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_98",98,4,31.6,NA,NA,84.6,102.1164021,0,17.6,NA,NA,138.5,71.51675485,0.588115794781096,"NY"
"98","Cornell_OatPeaIntercropPilot_2023_Ithaca",2023,"NY","DEON","AUSTRIAN FIELD PEAS","forage","plot","Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_99",99,4,NA,61.5,NA,44.5,21.16402116,9,NA,36,NA,128.7,91.4021164,0.188014101032108,"NY"
"99","Cornell_OatPeaIntercropPilot_2023_Ithaca",2023,"NY","ND170307","ND Victory","field","plot","Cornell_OatPeaIntercropPilot_2023_Ithaca-PLOT_100",100,4,NA,38.5,69.9,NA,10.53791887,9,NA,58.3,88,NA,74.02998236,0.124608967666585,"NY"
"100","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_1",1,1,33,NA,175.2,NA,38,3,0,NA,0,NA,NA,NA,"NY"
"101","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_1_subplot_1",1,1,NA,NA,175.2,NA,NA,NA,NA,NA,0,NA,NA,NA,"NY"
"102","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_1_subplot_2",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"103","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_1_subplot_3",1,1,33,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"NY"
"104","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_NY_2",2,1,34.5,NA,182.7,NA,83,4,6,NA,11,NA,16,0.838383838383838,"NY"
"105","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL","DS Admiral","field","subplot","SpringOatPeaIntercrop_2024_NY_2_subplot_1",2,1,NA,NA,182.7,NA,NA,NA,NA,NA,11,NA,NA,NA,"NY"
"106","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL","DS Admiral","field","subplot","SpringOatPeaIntercrop_2024_NY_2_subplot_2",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"107","SpringOatPeaIntercrop_2024_NY",2024,"NY","EXCEL","DS Admiral","field","subplot","SpringOatPeaIntercrop_2024_NY_2_subplot_3",2,1,34.5,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,"NY"
"108","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704","Maxum","forage","plot","SpringOatPeaIntercrop_2024_NY_3",3,1,NA,246.1,NA,46.7,41,5,NA,57.4,NA,27.8,3,0.931818181818182,"NY"
"109","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704","Maxum","forage","subplot","SpringOatPeaIntercrop_2024_NY_3_subplot_1",3,1,NA,NA,NA,46.7,NA,NA,NA,NA,NA,27.8,NA,NA,"NY"
"110","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704","Maxum","forage","subplot","SpringOatPeaIntercrop_2024_NY_3_subplot_2",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"111","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704","Maxum","forage","subplot","SpringOatPeaIntercrop_2024_NY_3_subplot_3",3,1,NA,246.1,NA,NA,NA,NA,NA,57.4,NA,NA,NA,NA,"NY"
"112","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_4",4,1,NA,202,NA,214.4,100,4,NA,0,NA,0,NA,NA,"NY"
"113","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_4_subplot_1",4,1,NA,NA,NA,214.4,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"114","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_4_subplot_2",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"115","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1704",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_4_subplot_3",4,1,NA,202,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"NY"
"116","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1253",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_5",5,1,33.7,NA,486.5,NA,75,1,0,NA,0,NA,NA,NA,"NY"
"117","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1253",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_5_subplot_1",5,1,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"118","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1253",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_5_subplot_2",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"119","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1253",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_5_subplot_3",5,1,NA,NA,486.5,NA,NA,NA,NA,NA,0,NA,NA,NA,"NY"
"120","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1253","ND Victory","field","plot","SpringOatPeaIntercrop_2024_NY_6",6,1,43.5,NA,136.9,NA,96,2,10,NA,53.5,NA,5,0.95049504950495,"NY"
"121","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1253","ND Victory","field","subplot","SpringOatPeaIntercrop_2024_NY_6_subplot_1",6,1,43.5,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,"NY"
"122","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1253","ND Victory","field","subplot","SpringOatPeaIntercrop_2024_NY_6_subplot_2",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"123","SpringOatPeaIntercrop_2024_NY",2024,"NY","IL17-1253","ND Victory","field","subplot","SpringOatPeaIntercrop_2024_NY_6_subplot_3",6,1,NA,NA,136.9,NA,NA,NA,NA,NA,53.5,NA,NA,NA,"NY"
"124","SpringOatPeaIntercrop_2024_NY",2024,"NY","WARRIOR",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_7",7,1,30.2,NA,NA,368,108,1,0,NA,NA,0,NA,NA,"NY"
"125","SpringOatPeaIntercrop_2024_NY",2024,"NY","WARRIOR",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_7_subplot_1",7,1,30.2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"NY"
"126","SpringOatPeaIntercrop_2024_NY",2024,"NY","WARRIOR",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_7_subplot_2",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"127","SpringOatPeaIntercrop_2024_NY",2024,"NY","WARRIOR",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_7_subplot_3",7,1,NA,NA,NA,368,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"128","SpringOatPeaIntercrop_2024_NY",2024,"NY","WARRIOR","NDP150412G","field","plot","SpringOatPeaIntercrop_2024_NY_8",8,1,39.7,NA,NA,300,130,1,1.6,NA,NA,10.7,8,0.942028985507246,"NY"
"129","SpringOatPeaIntercrop_2024_NY",2024,"NY","WARRIOR","NDP150412G","field","subplot","SpringOatPeaIntercrop_2024_NY_8_subplot_1",8,1,39.7,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,"NY"
"130","SpringOatPeaIntercrop_2024_NY",2024,"NY","WARRIOR","NDP150412G","field","subplot","SpringOatPeaIntercrop_2024_NY_8_subplot_2",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"131","SpringOatPeaIntercrop_2024_NY",2024,"NY","WARRIOR","NDP150412G","field","subplot","SpringOatPeaIntercrop_2024_NY_8_subplot_3",8,1,NA,NA,NA,300,NA,NA,NA,NA,NA,10.7,NA,NA,"NY"
"132","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580","delta field pea","field","plot","SpringOatPeaIntercrop_2024_NY_9",9,1,28.1,NA,NA,203.6,83,1,8.7,NA,NA,0,5,0.943181818181818,"NY"
"133","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580","delta field pea","field","subplot","SpringOatPeaIntercrop_2024_NY_9_subplot_1",9,1,NA,NA,NA,203.6,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"134","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580","delta field pea","field","subplot","SpringOatPeaIntercrop_2024_NY_9_subplot_2",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"135","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580","delta field pea","field","subplot","SpringOatPeaIntercrop_2024_NY_9_subplot_3",9,1,28.1,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,"NY"
"136","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_10",10,1,23.7,NA,NA,269.9,135,1,0,NA,NA,0,NA,NA,"NY"
"137","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_10_subplot_1",10,1,NA,NA,NA,269.9,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"138","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_10_subplot_2",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"139","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD180580",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_10_subplot_3",10,1,23.7,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"NY"
"140","SpringOatPeaIntercrop_2024_NY",2024,"NY","WI_X10710-7",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_11",11,1,22.3,NA,NA,397.3,138,3,0,NA,NA,0,NA,NA,"NY"
"141","SpringOatPeaIntercrop_2024_NY",2024,"NY","WI_X10710-7",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_11_subplot_1",11,1,NA,NA,NA,397.3,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"142","SpringOatPeaIntercrop_2024_NY",2024,"NY","WI_X10710-7",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_11_subplot_2",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"143","SpringOatPeaIntercrop_2024_NY",2024,"NY","WI_X10710-7",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_11_subplot_3",11,1,22.3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"NY"
"144","SpringOatPeaIntercrop_2024_NY",2024,"NY","WI_X10710-7","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_NY_12",12,1,11,NA,NA,206.4,127,3,1,NA,NA,56.4,7,0.947761194029851,"NY"
"145","SpringOatPeaIntercrop_2024_NY",2024,"NY","WI_X10710-7","NDP140510Y","field","subplot","SpringOatPeaIntercrop_2024_NY_12_subplot_1",12,1,NA,NA,NA,206.4,NA,NA,NA,NA,NA,56.4,NA,NA,"NY"
"146","SpringOatPeaIntercrop_2024_NY",2024,"NY","WI_X10710-7","NDP140510Y","field","subplot","SpringOatPeaIntercrop_2024_NY_12_subplot_2",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"147","SpringOatPeaIntercrop_2024_NY",2024,"NY","WI_X10710-7","NDP140510Y","field","subplot","SpringOatPeaIntercrop_2024_NY_12_subplot_3",12,1,11,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"NY"
"148","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181237",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_13",13,1,42.3,NA,284.2,NA,33,2,0,NA,0,NA,NA,NA,"NY"
"149","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181237",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_13_subplot_1",13,1,42.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"150","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181237",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_13_subplot_2",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"151","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181237",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_13_subplot_3",13,1,NA,NA,284.2,NA,NA,NA,NA,NA,0,NA,NA,NA,"NY"
"152","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181237","Maxum","forage","plot","SpringOatPeaIntercrop_2024_NY_14",14,1,28.7,NA,329.7,NA,35,2,4.4,NA,123.5,NA,18,0.660377358490566,"NY"
"153","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181237","Maxum","forage","subplot","SpringOatPeaIntercrop_2024_NY_14_subplot_1",14,1,28.7,NA,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,"NY"
"154","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181237","Maxum","forage","subplot","SpringOatPeaIntercrop_2024_NY_14_subplot_2",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"155","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181237","Maxum","forage","subplot","SpringOatPeaIntercrop_2024_NY_14_subplot_3",14,1,NA,NA,329.7,NA,NA,NA,NA,NA,123.5,NA,NA,NA,"NY"
"156","SpringOatPeaIntercrop_2024_NY",2024,"NY","MN18015X_004","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_NY_15",15,1,39.7,NA,203.3,NA,61,0,0.2,NA,11.4,NA,3,0.953125,"NY"
"157","SpringOatPeaIntercrop_2024_NY",2024,"NY","MN18015X_004","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_15_subplot_1",15,1,39.7,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,"NY"
"158","SpringOatPeaIntercrop_2024_NY",2024,"NY","MN18015X_004","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_15_subplot_2",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"159","SpringOatPeaIntercrop_2024_NY",2024,"NY","MN18015X_004","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_15_subplot_3",15,1,NA,NA,203.3,NA,NA,NA,NA,NA,11.4,NA,NA,NA,"NY"
"160","SpringOatPeaIntercrop_2024_NY",2024,"NY","MN18015X_004",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_16",16,1,33.7,NA,297.2,NA,55,0,0,NA,0,NA,NA,NA,"NY"
"161","SpringOatPeaIntercrop_2024_NY",2024,"NY","MN18015X_004",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_16_subplot_1",16,1,33.7,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"NY"
"162","SpringOatPeaIntercrop_2024_NY",2024,"NY","MN18015X_004",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_16_subplot_2",16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"163","SpringOatPeaIntercrop_2024_NY",2024,"NY","MN18015X_004",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_16_subplot_3",16,1,NA,NA,297.2,NA,NA,NA,NA,NA,0,NA,NA,NA,"NY"
"164","SpringOatPeaIntercrop_2024_NY",2024,"NY","COLT","NDP150231Y","field","plot","SpringOatPeaIntercrop_2024_NY_17",17,1,NA,361.2,NA,NA,30,6,NA,11.3,NA,39.8,6,0.833333333333333,"NY"
"165","SpringOatPeaIntercrop_2024_NY",2024,"NY","COLT","NDP150231Y","field","subplot","SpringOatPeaIntercrop_2024_NY_17_subplot_1",17,1,NA,361.2,NA,NA,NA,NA,NA,11.3,NA,NA,NA,NA,"NY"
"166","SpringOatPeaIntercrop_2024_NY",2024,"NY","COLT","NDP150231Y","field","subplot","SpringOatPeaIntercrop_2024_NY_17_subplot_2",17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"167","SpringOatPeaIntercrop_2024_NY",2024,"NY","COLT","NDP150231Y","field","subplot","SpringOatPeaIntercrop_2024_NY_17_subplot_3",17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8,NA,NA,"NY"
"168","SpringOatPeaIntercrop_2024_NY",2024,"NY","COLT",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_18",18,1,NA,199.9,NA,155.8,11,3,NA,0,NA,0,NA,NA,"NY"
"169","SpringOatPeaIntercrop_2024_NY",2024,"NY","COLT",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_18_subplot_1",18,1,NA,199.9,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"NY"
"170","SpringOatPeaIntercrop_2024_NY",2024,"NY","COLT",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_18_subplot_2",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"171","SpringOatPeaIntercrop_2024_NY",2024,"NY","COLT",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_18_subplot_3",18,1,NA,NA,NA,155.8,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"172","SpringOatPeaIntercrop_2024_NY",2024,"NY","A25","NDP140510Y","field","plot","SpringOatPeaIntercrop_2024_NY_19",19,1,NA,149.6,NA,70.3,8,2,NA,43.4,NA,9.5,4,0.666666666666667,"NY"
"173","SpringOatPeaIntercrop_2024_NY",2024,"NY","A25","NDP140510Y","field","subplot","SpringOatPeaIntercrop_2024_NY_19_subplot_1",19,1,NA,149.6,NA,NA,NA,NA,NA,43.4,NA,NA,NA,NA,"NY"
"174","SpringOatPeaIntercrop_2024_NY",2024,"NY","A25","NDP140510Y","field","subplot","SpringOatPeaIntercrop_2024_NY_19_subplot_2",19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"175","SpringOatPeaIntercrop_2024_NY",2024,"NY","A25","NDP140510Y","field","subplot","SpringOatPeaIntercrop_2024_NY_19_subplot_3",19,1,NA,NA,NA,70.3,NA,NA,NA,NA,NA,9.5,NA,NA,"NY"
"176","SpringOatPeaIntercrop_2024_NY",2024,"NY","A25",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_20",20,1,NA,96.53,NA,158.6,2,1,NA,0,NA,0,NA,NA,"NY"
"177","SpringOatPeaIntercrop_2024_NY",2024,"NY","A25",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_20_subplot_1",20,1,NA,96.53,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"NY"
"178","SpringOatPeaIntercrop_2024_NY",2024,"NY","A25",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_20_subplot_2",20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"179","SpringOatPeaIntercrop_2024_NY",2024,"NY","A25",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_20_subplot_3",20,1,NA,NA,NA,158.6,NA,NA,NA,NA,NA,0,NA,NA,"NY"
"180","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_NY_21",21,1,NA,302,127.2,NA,42,1,NA,15.1,0,NA,1,0.976744186046512,"NY"
"181","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_21_subplot_1",21,1,NA,NA,127.2,NA,NA,NA,NA,NA,0,NA,NA,NA,"NY"
"182","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_21_subplot_2",21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"183","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_21_subplot_3",21,1,NA,302,NA,NA,NA,NA,NA,15.1,NA,NA,NA,NA,"NY"
"184","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_22",22,1,NA,186.7,224.1,NA,59,2,NA,0,0,NA,NA,NA,"NY"
"185","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_22_subplot_1",22,1,NA,NA,224.1,NA,NA,NA,NA,NA,0,NA,NA,NA,"NY"
"186","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_22_subplot_2",22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"187","SpringOatPeaIntercrop_2024_NY",2024,"NY","SD181245",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_22_subplot_3",22,1,NA,186.7,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"NY"
"188","SpringOatPeaIntercrop_2024_NY",2024,"NY","HAYDEN",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_23",23,1,NA,177.8,232.1,NA,107,6,NA,4.2,0,NA,NA,NA,"NY"
"189","SpringOatPeaIntercrop_2024_NY",2024,"NY","HAYDEN",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_23_subplot_1",23,1,NA,NA,232.1,NA,NA,NA,NA,NA,0,NA,NA,NA,"NY"
"190","SpringOatPeaIntercrop_2024_NY",2024,"NY","HAYDEN",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_23_subplot_2",23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"191","SpringOatPeaIntercrop_2024_NY",2024,"NY","HAYDEN",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_23_subplot_3",23,1,NA,177.8,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,"NY"
"192","SpringOatPeaIntercrop_2024_NY",2024,"NY","HAYDEN","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_NY_24",24,1,NA,176.9,254.3,NA,138,3,NA,4.1,2,NA,2,0.985714285714286,"NY"
"193","SpringOatPeaIntercrop_2024_NY",2024,"NY","HAYDEN","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_24_subplot_1",24,1,NA,NA,254.3,NA,NA,NA,NA,NA,2,NA,NA,NA,"NY"
"194","SpringOatPeaIntercrop_2024_NY",2024,"NY","HAYDEN","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_24_subplot_2",24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"195","SpringOatPeaIntercrop_2024_NY",2024,"NY","HAYDEN","Icicle Winter Peas","forage","subplot","SpringOatPeaIntercrop_2024_NY_24_subplot_3",24,1,NA,176.9,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,"NY"
"196","SpringOatPeaIntercrop_2024_NY",2024,"NY","SABER","DS Admiral","field","plot","SpringOatPeaIntercrop_2024_NY_25",25,1,NA,160.5,178.9,NA,53,0,NA,25.5,48.6,NA,3,0.946428571428571,"NY"
"197","SpringOatPeaIntercrop_2024_NY",2024,"NY","SABER","DS Admiral","field","subplot","SpringOatPeaIntercrop_2024_NY_25_subplot_1",25,1,NA,160.5,NA,NA,NA,NA,NA,25.5,NA,NA,NA,NA,"NY"
"198","SpringOatPeaIntercrop_2024_NY",2024,"NY","SABER","DS Admiral","field","subplot","SpringOatPeaIntercrop_2024_NY_25_subplot_2",25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"199","SpringOatPeaIntercrop_2024_NY",2024,"NY","SABER","DS Admiral","field","subplot","SpringOatPeaIntercrop_2024_NY_25_subplot_3",25,1,NA,NA,178.9,NA,NA,NA,NA,NA,48.6,NA,NA,NA,"NY"
"200","SpringOatPeaIntercrop_2024_NY",2024,"NY","SABER",NA,"monoculture","plot","SpringOatPeaIntercrop_2024_NY_26",26,1,NA,276.2,255.3,NA,64,3,NA,0,0,NA,NA,NA,"NY"
"201","SpringOatPeaIntercrop_2024_NY",2024,"NY","SABER",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_26_subplot_1",26,1,NA,276.2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"NY"
"202","SpringOatPeaIntercrop_2024_NY",2024,"NY","SABER",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_26_subplot_2",26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY"
"203","SpringOatPeaIntercrop_2024_NY",2024,"NY","SABER",NA,"monoculture","subplot","SpringOatPeaIntercrop_2024_NY_26_subplot_3",26,1,NA,NA,255.3,NA,NA,NA,NA,NA,0,NA,NA,NA,"NY"
